Unnamed: 0,image,mean_subj_recog_pre,mean_subj_recog_post,mean_subj_recog_grey,mean_verb_acc_pre,mean_verb_acc_post,mean_verb_acc_grey,mean_sem_dist_pre,mean_sem_dist_post,mean_sem_dist_grey,diff_mean_subj_recog,diff_mean_verb_acc,diff_mean_sem_dist,gray_semantic_entropy,post_semantic_entropy,pre_semantic_entropy,info_gain_entropy,info_gain_sem_dist,info_gain_sem_dist_gray,info_gain_entropy_gray
1533,stirrup,0.1666666666666666,0.8333333333333334,0.8888888888888888,0.0555555555555555,0.2777777777777778,0.2777777777777778,0.5848378320842735,0.333403200680192,0.2852153701454812,0.6666666666666667,0.2222222222222222,-0.2514346314040815,1.6087001655198914,1.9211796919474973,3.4677201004745,1.546540408527003,0.2514346314040815,0.2996224619387923,1.8590199349546088
1220,tupperware,0.1333333333333333,1.0,1.0,0.0666666666666666,0.5333333333333333,0.6,0.5480613429076269,0.2322153331853116,0.2040207030959757,0.8666666666666667,0.4666666666666667,-0.3158460097223152,1.4299111709758698,1.4885252948977483,3.0271691184406184,1.53864382354287,0.3158460097223152,0.3440406398116511,1.5972579474647486
1169,robe,0.0,0.7692307692307693,1.0,0.0,0.2307692307692307,0.5384615384615384,0.6663218693935047,0.5206339975092906,0.3426806949232786,0.7692307692307693,0.2307692307692307,-0.145687871884214,1.1567796494470397,2.846439344671015,3.169925001442312,0.3234856567712967,0.145687871884214,0.3236411744702261,2.0131453519952727
1232,briefcase,0.0434782608695652,0.5454545454545454,1.0,0.1304347826086956,0.1818181818181818,0.3636363636363636,0.57075100833203,0.471475282044405,0.3011447798715984,0.5019762845849802,0.0513833992094861,-0.0992757262876249,1.5294283316328894,2.698660460401115,3.572469458770136,0.8738089983690212,0.0992757262876249,0.2696062284604316,2.0430411271372466
1353,treasure,0.1904761904761904,0.7142857142857143,0.9523809523809524,0.0476190476190476,0.3333333333333333,0.4285714285714285,0.7029851980718286,0.5052024236932573,0.4265820722410499,0.5238095238095238,0.2857142857142857,-0.1977827743785712,2.075074223172834,3.1083757000539407,3.773557262275185,0.6651815622212442,0.1977827743785712,0.2764031258307787,1.698483039102351
133,palette,0.1578947368421052,0.7222222222222222,0.5789473684210527,0.0,0.1111111111111111,0.1578947368421052,0.7790828339072315,0.6736120402636625,0.5689043134481504,0.564327485380117,0.1111111111111111,-0.105470793643569,2.739572261986723,2.466247897312732,3.180832987205441,0.7145850898927093,0.105470793643569,0.2101785204590811,0.4412607252187182
1011,pool_table,0.1304347826086956,0.7391304347826086,1.0,0.0434782608695652,0.4347826086956521,0.4782608695652174,0.5272449294705845,0.1543898464178534,0.0243856025051114,0.608695652173913,0.3913043478260869,-0.3728550830527311,1.4366664819166872,2.0804820237218404,4.142664355548848,2.0621823318270076,0.3728550830527312,0.5028593269654732,2.705997873632161
97,fur_coat,0.1578947368421052,0.7894736842105263,0.6842105263157895,0.0,0.4736842105263157,0.631578947368421,0.6920950103750402,0.271603192181003,0.1917883770783791,0.631578947368421,0.4736842105263157,-0.4204918181940372,1.6688388898504305,2.216917186688699,3.4182958340544896,1.2013786473657904,0.4204918181940372,0.500306633296661,1.749456944204059
1478,pinball,0.0476190476190476,0.8571428571428571,0.6190476190476191,0.0,0.3333333333333333,0.3809523809523809,0.7182212261621502,0.2207304752851087,0.1763871774682922,0.8095238095238095,0.3333333333333333,-0.4974907508770415,1.9898980954642875,2.279799131837405,3.456564762130953,1.176765630293548,0.4974907508770415,0.541834048693858,1.4666666666666657
1098,ruby,0.125,0.5833333333333334,0.5,0.0,0.0,0.0,0.7407303265878997,0.5308475832690404,0.4736981787944353,0.4583333333333333,0.0,-0.2098827433188593,3.195295934496216,3.746439344671016,3.94770277922009,0.201263434549074,0.2098827433188593,0.2670321477934644,0.7524068447238736
704,blanket,0.0,0.1764705882352941,1.0,0.0,0.1176470588235294,0.5882352941176471,0.7048690404984188,0.5489867959631078,0.1554073774569158,0.1764705882352941,0.1176470588235294,-0.1558822445353109,1.145110414381583,3.277613436819116,3.4594316186372978,0.1818181818181816,0.1558822445353109,0.549461663041503,2.314321204255715
76,meat_grinder,0.1764705882352941,0.5882352941176471,0.9411764705882352,0.0,0.2941176470588235,0.3529411764705882,0.7376250908187331,0.3834948783492338,0.2986247294395057,0.4117647058823529,0.2941176470588235,-0.3541302124694992,1.8676338909712125,2.450825794518088,3.521640636343319,1.0708148418252312,0.3541302124694993,0.4390003613792274,1.6540067453721066
211,cigarette_holder,0.1111111111111111,0.7222222222222222,0.3333333333333333,0.0,0.0,0.0,0.5497308457826168,0.573807579424556,0.5390134361509662,0.6111111111111112,0.0,0.0240767336419391,2.9182958340544896,3.334679141051595,3.4182958340544896,0.0836166930028947,-0.0240767336419391,0.0107174096316505,0.5
372,splinter,0.0555555555555555,0.3888888888888889,0.9444444444444444,0.0,0.0555555555555555,0.0555555555555555,0.6593084203350085,0.6275476534765865,0.6162940777813641,0.3333333333333333,0.0555555555555555,-0.0317607668584219,1.807354922057604,2.403677461028802,2.807354922057604,0.4036774610288023,0.0317607668584219,0.0430143425536443,1.0000000000000002
85,gargoyle,0.1428571428571428,0.9285714285714286,0.9285714285714286,0.0714285714285714,0.3571428571428571,0.3571428571428571,0.5470000586646486,0.2649017949407975,0.2558242946445293,0.7857142857142858,0.2857142857142857,-0.2820982637238511,0.9798687566511528,1.3250112108241772,3.169925001442312,1.844913790618135,0.2820982637238511,0.2911757640201193,2.190056244791159
610,rhinoceros,0.0588235294117647,0.6470588235294118,0.9411764705882352,0.0588235294117647,0.1176470588235294,0.2941176470588235,0.4179531436066711,0.1426480776129808,0.063799904861562,0.5882352941176471,0.0588235294117647,-0.2753050659936902,1.2957378005380122,1.5589385323502774,2.663532754804255,1.1045942224539778,0.2753050659936903,0.354153238745109,1.3677949542662429
1363,swimsuit,0.1666666666666666,0.5833333333333334,1.0,0.0,0.0,0.0,0.8090245561796293,0.6617988016910507,0.525926812151295,0.4166666666666667,0.0,-0.1472257544885786,1.7709505944546688,2.75,2.807354922057604,0.0573549220576041,0.1472257544885786,0.2830977440283343,1.036404327602935
1387,sandbox,0.0952380952380952,0.9047619047619048,0.9047619047619048,0.0476190476190476,0.238095238095238,0.2857142857142857,0.5125093959597017,0.1044229675052997,0.0734595509748075,0.8095238095238095,0.1904761904761904,-0.4080864284544019,1.4627552262645034,1.6340649724200549,3.2516291673878226,1.6175641949677677,0.408086428454402,0.4390498449848942,1.7888739411233192
1307,tumbleweed,0.0526315789473684,0.631578947368421,0.8947368421052632,0.0,0.3684210526315789,0.6842105263157895,0.5743860091483383,0.3052119670426084,0.0608807343209168,0.5789473684210527,0.3684210526315789,-0.2691740421057298,0.6998428398862386,2.596791631981637,3.734521664779752,1.1377300327981152,0.2691740421057298,0.5135052748274215,3.0346788248935135
889,weather_vane,0.1052631578947368,0.7368421052631579,0.9473684210526316,0.0526315789473684,0.2105263157894736,0.2631578947368421,0.6572984387972151,0.3013782837319166,0.2451410536586808,0.631578947368421,0.1578947368421052,-0.3559201550652984,1.7609640474436812,2.5219280948873624,3.321928094887362,0.7999999999999998,0.3559201550652984,0.4121573851385343,1.560964047443681
1672,rock,0.125,1.0,0.9166666666666666,0.125,0.4166666666666667,0.4583333333333333,0.702829332359487,0.5673562156935017,0.5663161548468473,0.875,0.2916666666666667,-0.1354731166659852,1.194173734256912,1.4652556501132248,3.077819531114783,1.6125638810015583,0.1354731166659852,0.1365131775126397,1.883645796857871
973,broccoli,0.1666666666666666,0.9166666666666666,1.0,0.4166666666666667,0.8333333333333334,0.8333333333333334,0.2464668400400215,0.0,0.0,0.75,0.4166666666666667,-0.2464668400400215,-0.0,-0.0,1.8799649487271108,1.8799649487271108,0.2464668400400215,0.2464668400400215,1.8799649487271108
729,hairnet,0.1176470588235294,0.9411764705882352,1.0,0.0588235294117647,0.5882352941176471,0.6470588235294118,0.5075709541689307,0.1341821701605687,0.0803110047348102,0.8235294117647058,0.5294117647058824,-0.3733887840083619,0.7732283485249176,1.145110414381583,1.8799649487271108,0.7348545343455279,0.373388784008362,0.4272599494341205,1.1067366002021932
273,plastic_film,0.0555555555555555,0.8823529411764706,0.8888888888888888,0.0,0.4705882352941176,0.4444444444444444,0.5712665306891266,0.269054560170136,0.2494011354065649,0.826797385620915,0.4705882352941176,-0.3022119705189905,1.7004397181410922,1.8565647621309544,3.3248629576173565,1.468298195486402,0.3022119705189905,0.3218653952825617,1.6244232394762643
617,float,0.1052631578947368,0.7894736842105263,0.631578947368421,0.0,0.3684210526315789,0.3684210526315789,0.7828171278217482,0.36916104379561,0.36916104379561,0.6842105263157895,0.3684210526315789,-0.4136560840261382,2.403677461028802,2.403677461028802,3.4594316186372978,1.055754157608496,0.4136560840261382,0.4136560840261382,1.055754157608496
1380,popcorn,0.0555555555555555,0.7777777777777778,0.8888888888888888,0.1666666666666666,0.8333333333333334,0.7777777777777778,0.5252773447464698,0.0390494282234895,0.0791449162641186,0.7222222222222222,0.6666666666666667,-0.4862279165229802,0.6685644431995964,0.3372900666170139,3.334679141051595,2.997389074434581,0.4862279165229803,0.4461324284823512,2.6661146978519983
0,road_sign,0.1333333333333333,0.6666666666666666,0.9333333333333332,0.0,0.4666666666666667,0.5333333333333333,0.8012880459115889,0.7215358083076884,0.6917102479433589,0.5333333333333333,0.4666666666666667,-0.0797522376039004,0.5032583347756457,0.9864267287308424,2.807354922057604,1.8209281933267616,0.0797522376039004,0.1095777979682299,2.3040965872819585
434,eggshell,0.0,0.6875,0.9375,0.0,0.3125,0.75,0.5440897839584676,0.2678412038527449,0.0290132433179284,0.6875,0.3125,-0.2762485801057227,0.3912435636292556,1.6854752972273346,2.617492461184755,0.9320171639574206,0.2762485801057227,0.5150765406405392,2.2262488975554997
286,spur,0.0526315789473684,0.7894736842105263,0.8421052631578947,0.0,0.0,0.0,0.7843946818015091,0.7241873148161635,0.7275142109360032,0.736842105263158,0.0,-0.0602073669853455,2.5654483718208256,2.4056390622295662,3.121928094887362,0.7162890326577958,0.0602073669853455,0.0568804708655058,0.5564797230665364
1073,mailbox,0.1304347826086956,0.8695652173913043,0.9565217391304348,0.0,0.4347826086956521,0.4347826086956521,0.5478913507625714,0.1149565284781567,0.0415928094471535,0.7391304347826086,0.4347826086956521,-0.4329348222844147,1.221047785179718,1.6794293668139548,3.0565647621309537,1.377135395316999,0.4329348222844147,0.506298541315418,1.835516976951236
1263,sorbet,0.0555555555555555,0.8888888888888888,0.8333333333333334,0.0,0.1666666666666666,0.1666666666666666,0.5521628707311812,0.3010082533937609,0.3003599902681829,0.8333333333333333,0.1666666666666666,-0.2511546173374203,2.2892464285091583,2.561278124459133,3.6644977792004623,1.103219654741329,0.2511546173374203,0.2518028804629983,1.375251350691304
1394,comic_book,0.2,0.8,1.0,0.0,0.7333333333333333,0.8666666666666667,0.671302779138602,0.1235833386927465,0.0,0.6000000000000001,0.7333333333333333,-0.5477194404458555,-0.0,0.7732283485249176,2.8453509366224363,2.0721225880975185,0.5477194404458555,0.671302779138602,2.8453509366224363
1789,wheat,0.1578947368421052,0.7368421052631579,1.0,0.0526315789473684,0.3157894736842105,0.5263157894736842,0.5966440388605915,0.3118630624814558,0.0668529281014022,0.5789473684210527,0.2631578947368421,-0.2847809763791357,0.8166890883150209,2.049452072789394,3.277613436819116,1.228161364029722,0.2847809763791357,0.5297911107591893,2.4609243485040952
977,shawl,0.1363636363636363,0.8181818181818182,0.4545454545454545,0.0,0.0,0.0,0.517175332967485,0.4488932003169377,0.447680550912938,0.6818181818181819,0.0,-0.0682821326505472,3.149397470347699,3.149397470347699,3.375,0.225602529652301,0.0682821326505472,0.0694947820545469,0.225602529652301
994,screen2,0.1818181818181818,0.7272727272727273,0.6363636363636364,0.0,0.0,0.0,0.6097832149927368,0.628828490771121,0.607086011672971,0.5454545454545454,0.0,0.0190452757783842,2.75,2.75,2.321928094887362,-0.4280719051126378,-0.0190452757783842,0.0026972033197657,-0.4280719051126378
437,mousse,0.1923076923076923,0.6923076923076923,0.6923076923076923,0.0,0.0769230769230769,0.1153846153846153,0.6791033477391938,0.4537264784491664,0.4047329630340094,0.5,0.0769230769230769,-0.2253768692900273,3.084183719779189,3.291392876170962,3.8365916681089782,0.5451987919380161,0.2253768692900273,0.2743703847051844,0.7524079483297892
609,mousepad,0.0476190476190476,0.8095238095238095,0.9047619047619048,0.0,0.1428571428571428,0.1904761904761904,0.6564350695531366,0.1233567263754969,0.0513355521260403,0.7619047619047619,0.1428571428571428,-0.5330783431776396,1.312430802347936,1.7947367178034823,3.026986833359288,1.2322501155558054,0.5330783431776397,0.6050995174270962,1.7145560310113517
588,beanbag,0.125,0.8125,0.9375,0.1875,0.5625,0.625,0.4733755276996593,0.1806111133617547,0.1918266574651667,0.6875,0.375,-0.2927644143379045,1.2987949406953985,1.198117421130403,3.3248629576173565,2.126745536486953,0.2927644143379045,0.2815488702344926,2.026068016921958
283,oar,0.0769230769230769,0.9230769230769232,0.7692307692307693,0.0769230769230769,0.3846153846153846,0.3846153846153846,0.6517061507247423,0.5283624045781972,0.5283624045781972,0.8461538461538463,0.3076923076923077,-0.123343746146545,1.7609640474436812,1.7609640474436812,2.75,0.9890359525563188,0.123343746146545,0.123343746146545,0.9890359525563188
323,lamb_chop,0.1428571428571428,0.9285714285714286,0.7857142857142857,0.0,0.1428571428571428,0.1428571428571428,0.585815369296008,0.2350847101296986,0.1688136708090819,0.7857142857142858,0.1428571428571428,-0.3507306591663093,2.3685225277282065,2.6887218755408666,3.121928094887362,0.4332062193464954,0.3507306591663094,0.417001698486926,0.7534055671591555
1778,beetle,0.1875,1.0,1.0,0.0,0.4375,0.4375,0.4736995957418609,0.2748642850910245,0.1564971509952508,0.8125,0.4375,-0.1988353106508364,1.2957378005380122,1.6691803368667308,2.5654483718208256,0.8962680349540948,0.1988353106508363,0.3172024447466101,1.2697105712828134
819,wedding_cake,0.1333333333333333,0.6,1.0,0.0666666666666666,0.4666666666666667,0.6666666666666666,0.62180964563243,0.2710052322889367,0.0541801272610567,0.4666666666666667,0.4,-0.3508044133434932,0.6500224216483541,1.9473387961875537,3.4182958340544896,1.470957037866936,0.3508044133434933,0.5676295183713733,2.7682734124061357
324,juicer2,0.1052631578947368,0.8421052631578947,0.7894736842105263,0.0,0.0,0.0,0.7184517372624667,0.4940524778618478,0.4445277754281398,0.7368421052631579,0.0,-0.2243992594006188,2.952819531114783,3.1898980954642875,2.617492461184755,-0.5724056342795323,0.2243992594006189,0.2739239618343269,-0.3353270699300279
192,tarp,0.1,0.55,0.5,0.0,0.15,0.25,0.7372722244810452,0.450057288943938,0.2954404869915827,0.45,0.15,-0.2872149355371072,2.450825794518088,3.188721875540867,3.4182958340544896,0.2295739585136225,0.2872149355371072,0.4418317374894625,0.9674700395364018
987,cucumber,0.1176470588235294,0.9411764705882352,1.0,0.1176470588235294,0.7058823529411765,0.7058823529411765,0.6286356366068989,0.0440677874796239,0.0440677874796239,0.8235294117647058,0.5882352941176471,-0.584567849127275,0.3912435636292556,0.3912435636292556,3.2516291673878226,2.860385603758567,0.584567849127275,0.584567849127275,2.860385603758567
491,bathrobe,0.0666666666666666,0.2666666666666666,0.9333333333333332,0.0,0.0666666666666666,0.0666666666666666,0.6918003298079387,0.5083321791800149,0.167760772218757,0.2,0.0666666666666666,-0.1834681506279237,1.6644977792004614,3.277613436819116,2.807354922057604,-0.4702585147615119,0.1834681506279237,0.5240395575891817,1.1428571428571428
1344,ham,0.2,0.5333333333333333,0.8,0.0666666666666666,0.2666666666666666,0.4,0.6458637254215579,0.639663024452196,0.5105096299596585,0.3333333333333333,0.2,-0.0062007009693618,2.359879028736861,3.085055102756477,3.3927474104487847,0.3076923076923075,0.0062007009693618,0.1353540954618993,1.0328683817119235
811,bra,0.2,1.0,0.8666666666666667,0.0,0.8,0.8,0.6908764324440164,0.4901880122543318,0.4901880122543318,0.8,0.8,-0.2006884201896845,0.3912435636292556,0.3912435636292556,2.94770277922009,2.5564592155908343,0.2006884201896846,0.2006884201896846,2.5564592155908343
971,cummerbund,0.15,0.55,0.7,0.0,0.0,0.0,0.7465886430592927,0.7261250721911142,0.6606538883253058,0.4,0.0,-0.0204635708681785,3.6168746059562222,3.94770277922009,3.94770277922009,0.0,0.0204635708681785,0.0859347547339869,0.3308281732638676
1787,cake,0.0666666666666666,0.8,1.0,0.2,0.2,0.2666666666666666,0.5066046910363938,0.3562114405936402,0.270465208219538,0.7333333333333334,0.0,-0.1503932504427536,1.8553885422075336,2.5654483718208256,2.8453509366224363,0.2799025648016107,0.1503932504427536,0.2361394828168558,0.9899623944149027
